Date,Open,High,Low,Close,Volume,Ticker
2021-05-03,129.3394317626953,130.83249918610892,128.64658510502326,128.85150570899668,75135100,AAPL
2021-05-04,124.7626724243164,128.3147804318186,123.64044117384255,128.0220218638134,137564700,AAPL
2021-05-05,125.00662994384766,127.29987289389697,124.87976443641354,126.08005806185443,84000900,AAPL
2021-05-06,126.60704803466797,126.61680119447594,124.06006618952057,124.80171581873422,78128300,AAPL
2021-05-07,127.2815170288086,128.30789005898956,126.56792436314103,127.90712250466862,78973300,AAPL
2021-05-10,123.99708557128906,126.62658120316634,123.95798429414883,126.49951510362119,88071200,AAPL
2021-05-11,123.07821655273438,123.43011308818835,120.00883006535094,120.72241523440557,126142800,AAPL
2021-05-12,120.00884246826172,121.83678798561996,119.50054079091288,120.62467824901435,112172300,AAPL
2021-05-13,122.15937042236328,123.31283199690465,121.46533953245027,121.77814229209847,105861300,AAPL
2021-05-14,124.5835952758789,125.0137018854759,123.01958141071674,123.41058674145887,81918000,AAPL
2021-05-17,123.43014526367188,124.07530523876078,122.3548860963308,123.96777857624596,74244600,AAPL
2021-05-18,122.04208374023438,124.13395388767103,121.9736583600026,123.71362442115952,63342900,AAPL
2021-05-19,121.88566589355469,122.11048890947326,120.09682166067931,120.39007750331018,92612000,AAPL
2021-05-20,124.44673156738281,124.84751404054786,122.28643647584492,122.41351748333902,76857100,AAPL
2021-05-21,122.6090316772461,125.12123109705438,122.39397836804899,124.94527906751188,79295400,AAPL
2021-05-24,124.24148559570312,125.06259764963475,123.10757818327339,123.17600356628374,63092900,AAPL
2021-05-25,124.04597473144531,125.43404408732667,123.47901735071959,124.94528180981987,72009500,AAPL
2021-05-26,123.99708557128906,124.52494162597304,123.57675616428918,124.10461221897317,56575900,AAPL
2021-05-27,122.46241760253906,124.769341158599,122.26691863994715,123.59633246743279,94625600,AAPL
2021-05-28,121.80746459960938,122.97070334084246,121.74881641359961,122.74587286479516,71311100,AAPL
2021-06-01,121.48487854003906,122.53081339874824,121.152528892321,122.26688911719599,67637100,AAPL
2021-06-02,122.2473373413086,122.42328935200692,121.26005810254007,121.48488111421776,59278900,AAPL
2021-06-03,120.76153564453125,122.04207082094376,120.36075313288092,121.87589598051592,76229200,AAPL
2021-06-04,123.05867767333984,123.32260943039987,121.06455727986688,121.27961057589917,75169300,AAPL
2021-06-07,123.06845092773438,123.47900313915719,122.02251603226817,123.33237521856165,71057600,AAPL
2021-06-08,123.8895492553711,125.57087420996747,123.37147042485411,123.75269852496304,74403800,AAPL
2021-06-09,124.27079010009766,124.87684872392028,123.6745086602513,124.34899265629532,56877900,AAPL
2021-06-10,123.27375030517578,125.3069722948258,123.10757544410626,124.16328026451814,71186400,AAPL
2021-06-11,124.48584747314453,124.57382721619663,123.2639604593567,123.68428989041197,53522400,AAPL
2021-06-14,127.54547119140625,127.60411939137364,124.212166738656,124.94529906947936,96906500,AAPL
2021-06-15,126.72433471679688,127.66275042731246,126.47995733459727,127.01759055855872,62746300,AAPL
2021-06-16,127.22284698486328,127.94620933630257,125.57086856900956,127.4379002537882,91815000,AAPL
2021-06-17,128.8260040283203,129.5689209879972,126.73413374957389,126.88076916216991,96721700,AAPL
2021-06-18,127.52592468261719,128.5522979565162,127.31087135088615,127.77030211271021,108953300,AAPL
2021-06-21,129.32452392578125,129.43205057912303,126.30402282138007,127.3695047127403,79663300,AAPL
2021-06-22,130.9667510986328,131.06450803911002,128.65982751015113,129.158367024724,74783600,AAPL
2021-06-23,130.69305419921875,131.2991204035654,130.2336234107885,130.76148704310285,60214200,AAPL
2021-06-24,130.40951538085938,131.6118476074228,129.94030019169648,131.4261184594968,68711000,AAPL
2021-06-25,130.11631774902344,130.87877412754855,129.8230618536797,130.45845211286021,70783700,AAPL
2021-06-28,131.74874877929688,132.20817950576375,130.35091714623502,130.40956533844553,62111300,AAPL
2021-06-29,133.2638702392578,133.4202753370262,131.3284056301101,131.76828191642397,64556100,AAPL
2021-06-30,133.87973022460938,134.31960659055045,132.81423335434383,133.10748923684247,63261400,AAPL
2021-07-01,134.1827850341797,134.24143324031934,132.7067355734526,133.52785520625866,52485800,AAPL
2021-07-02,136.812255859375,136.85134968212856,134.65195299080864,134.79857347065126,78852600,AAPL
2021-07-06,138.82589721679688,139.9304727602518,136.91975675935547,136.91975675935547,108181800,AAPL
2021-07-07,141.31857299804688,141.6313683204944,139.45152604310684,140.3117243665474,104911600,AAPL
2021-07-08,140.0185089111328,140.8200591898076,137.50630156941378,138.39583906582436,105575500,AAPL
2021-07-09,141.84642028808594,142.37426891530228,139.44174008149082,139.53949700886304,99890800,AAPL
2021-07-12,141.25013732910156,143.02921196222175,140.76138252865485,142.92168530949897,76299700,AAPL
2021-07-13,142.36451721191406,144.14359208914843,140.39972801414208,140.79072594190478,100827100,AAPL
2021-07-14,145.7955322265625,146.20609933179037,144.35859210509756,144.76915921032545,127050800,AAPL
2021-07-15,145.14060974121094,146.626428391954,143.7818721014033,145.88352652438826,106820300,AAPL
2021-07-16,143.09759521484375,146.3917969988858,142.59907080876903,145.12104675803545,93251400,AAPL
2021-07-19,139.24624633789062,140.82982210985173,138.48379000590003,140.51701186307943,121434600,AAPL
2021-07-20,142.863037109375,143.7916832596006,139.74479368631023,140.23354853774924,96350000,AAPL
2021-07-21,142.12989807128906,142.8434908596877,141.3772263751189,142.25697909961474,74993500,AAPL
2021-07-22,143.4984130859375,144.86692056753935,142.53067320676791,142.65775422849268,77338200,AAPL
2021-07-23,145.21881103515625,145.3752161371665,143.6156960285799,144.23153179548808,71447400,AAPL
2021-07-26,145.63912963867188,146.4602339479517,144.37813417064035,144.9353216834007,72434100,AAPL
2021-07-27,143.46908569335938,145.85421146271116,142.27652280868347,145.76622426436333,104818600,AAPL
2021-07-28,141.7193145751953,143.66456373234172,139.3341891527353,141.55313976010396,118931200,AAPL
2021-07-29,142.36451721191406,143.25405465053123,141.3283592792896,141.43588594676658,56699500,AAPL
2021-07-30,142.5795440673828,143.03897475076792,140.86890234879084,141.13283410460213,70440600,AAPL
2021-08-02,142.2471923828125,143.6450238649846,141.98326063074202,143.06829681635188,62880000,AAPL
2021-08-03,144.04580688476562,144.710506214658,141.91482832443904,142.53066410966022,64786600,AAPL
2021-08-04,143.64501953125,144.46612394001684,142.99008994933277,143.95782973398676,56368300,AAPL
2021-08-05,143.75254821777344,144.51500445327014,142.88256533800865,143.6743456659774,46397700,AAPL
2021-08-06,143.06727600097656,144.01688208379585,142.56800458197282,143.2728671370131,54126800,AAPL
2021-08-09,143.01834106445312,143.61551593971976,142.46033352347743,143.12602882681142,48908700,AAPL
2021-08-10,142.5386199951172,144.60425572712768,142.24492480830875,143.36095456781464,69023100,AAPL
2021-08-11,142.79318237304688,143.63510081183063,142.4701190832618,142.97918986758629,48493500,AAPL
2021-08-12,145.75949096679688,145.9161304485451,142.77361619956048,143.11626319863927,72282600,AAPL
2021-08-13,145.9650421142578,146.29788971819715,145.15249183078768,145.83777070300374,59375000,AAPL
2021-08-16,147.9425811767578,148.01111654322713,143.3903569726172,145.41682586535111,103296000,AAPL
2021-08-17,147.03213500976562,148.49079698288415,145.95525743273268,147.07128740440294,92229700,AAPL
2021-08-18,143.28265380859375,147.5509815993363,143.07706266924538,146.65032719515608,86326000,AAPL
2021-08-19,143.61550903320312,144.888178453154,141.46176882757268,141.9806239472667,86960300,AAPL
2021-08-20,145.07421875,145.37769842397583,143.69386126066104,144.33998794987892,60549600,AAPL
2021-08-23,146.5622100830078,147.03211343952145,144.78047016020776,145.191637464402,60131800,AAPL
2021-08-24,146.47410583496094,147.68803914447207,146.01398679478913,146.30768202395666,48606400,AAPL
2021-08-25,145.24063110351562,147.15942734858208,144.69240787291454,146.66014088374254,58991300,AAPL
2021-08-26,144.43785095214844,145.98463202414845,144.40848292036043,145.23083262430814,48597200,AAPL
2021-08-27,145.4755401611328,145.62238028371488,143.74275202487664,144.379079140009,55802400,AAPL
2021-08-30,149.9005126953125,150.26274327805922,145.48534478526688,145.86714409511154,90956700,AAPL
2021-08-31,148.63766479492188,149.58727102922836,148.1090103253276,149.4502152293265,86453100,AAPL
2021-09-01,149.30335998535156,151.72142761830509,149.13693615262528,149.6166389208094,80313700,AAPL
2021-09-02,150.4193878173828,151.46689743705474,149.19567000260434,150.63476334782075,71115500,AAPL
2021-09-03,151.05569458007812,151.37875779988858,149.87112944077313,150.52704024294897,57808700,AAPL
2021-09-07,153.39549255371094,153.953500162786,151.14384857194918,151.7116554847735,82278300,AAPL
2021-09-08,151.84866333007812,153.73807604944514,150.74241788918883,153.67933999735516,74420200,AAPL
2021-09-09,150.83055114746094,152.82765179688866,150.7130640942289,152.2206926173688,57305700,AAPL
2021-09-10,145.83779907226562,152.21091623055125,145.5734718351498,151.74101276076019,140893200,AAPL
2021-09-13,146.40557861328125,148.2362553872636,145.6223963511956,147.462872426403,102404300,AAPL
2021-09-14,145.00564575195312,147.8936314335505,143.8210954003336,147.1887688532645,109296300,AAPL
2021-09-15,145.8965301513672,146.29791317586614,143.2924550814451,145.43641106239744,83281300,AAPL
2021-09-16,145.66159057617188,145.83781373128298,144.12460857629588,145.31895850795254,68034100,AAPL
2021-09-17,142.9889678955078,145.69094622198233,142.69527265072225,145.69094622198233,129868800,AAPL
2021-09-20,139.93455505371094,141.79459979953563,138.29967015990616,140.7764733460014,123478900,AAPL
2021-09-21,140.41429138183594,141.55970457818128,139.77796399538977,140.9037785830911,75834000,AAPL
2021-09-22,142.78338623046875,143.35117809396385,140.67858283814957,141.41281345310648,76404300,AAPL
2021-09-23,143.74281311035156,143.98755671063387,142.57783118293364,143.5665899504071,64838200,AAPL
2021-09-24,143.83087158203125,144.36931031939181,142.4994662214484,142.59736960568088,53477900,AAPL
2021-09-27,142.31346130371094,142.8910673802959,140.7960633866369,142.41136468969736,74150700,AAPL
2021-09-28,138.9262237548828,141.7065067266194,138.71084824910437,140.23804551701713,108972300,AAPL
2021-09-29,139.82688903808594,141.41282248756633,139.04370667783795,139.4744577228724,74602000,AAPL
2021-09-30,138.52487182617188,141.34432276080332,138.3094962721118,140.63946002714547,89056700,AAPL
2021-10-01,139.65066528320312,139.91499250291432,136.1851031474959,138.91643462464168,94639600,AAPL
2021-10-04,136.2144317626953,139.21988889227816,135.36272922536708,138.77933867425367,98322000,AAPL
2021-10-05,138.14303588867188,139.2492814021404,136.4298312131739,136.55710262635787,80861100,AAPL
2021-10-06,139.01431274414062,139.16115287396872,135.4606322227177,136.5375096346514,83221100,AAPL
2021-10-07,140.2772216796875,141.18767555165522,139.71921409322417,140.05206177202422,61732700,AAPL
2021-10-08,139.8954315185547,141.1485175173034,139.56258381781655,141.00167733696696,58773200,AAPL
2021-10-11,139.8072509765625,141.76519864642646,138.8282771416305,139.27861167839953,64452200,AAPL
2021-10-12,138.53463745117188,140.2380579834007,138.0745183695577,140.21847431623635,73035900,AAPL
2021-10-13,137.947265625,138.42695344884726,136.27321307906425,138.2703289211617,78762700,AAPL
2021-10-14,140.7373504638672,140.85483754642485,138.534658124945,139.12204872384297,69907100,AAPL
2021-10-15,141.79461669921875,141.85335275996707,140.49257924677562,140.74712209396571,67940300,AAPL
2021-10-18,143.46865844726562,143.75255436574946,140.14993682023066,140.4338327387145,85589200,AAPL
2021-10-19,145.6322021484375,146.03358517080088,143.46867744948042,143.91899723333478,76378900,AAPL
2021-10-20,146.12167358398438,146.60137628639336,145.00564367087514,145.57345046006543,58418800,AAPL
2021-10-21,146.3370361328125,146.4936755651962,144.76088732210272,145.68112531490897,61421000,AAPL
2021-10-22,145.56365966796875,147.02232150012944,145.51470797593214,146.5426337568644,58883400,AAPL
2021-10-25,145.51473999023438,146.22938704972722,144.51618201724224,145.553892389702,50720600,AAPL
2021-10-26,146.180419921875,147.6684497999659,145.87692540269924,146.190204285219,60893400,AAPL
2021-10-27,145.72027587890625,146.58176278199775,145.3678446655644,146.2195472069919,56094900,AAPL
2021-10-28,149.36209106445312,149.94946658313845,146.57200880232836,146.66991219108917,100077900,AAPL
2021-10-29,146.65032958984375,146.78738537232746,143.33160784302547,144.12457450867834,124953200,AAPL
2021-11-01,145.8280029296875,146.55243427503285,144.692389276276,145.85737096055496,74588300,AAPL
2021-11-02,146.86569213867188,148.3831049138377,145.5244875234558,145.5342868243143,69122000,AAPL
2021-11-03,148.30479431152344,148.77469770489486,146.66990932924497,147.2279168080061,54511500,AAPL
2021-11-04,147.78594970703125,149.22502801768104,147.47267079725674,148.39290892226862,60394600,AAPL
2021-11-05,148.31532287597656,149.21729158680063,147.11923035602848,148.9133691359506,65463900,AAPL
2021-11-08,147.4918212890625,148.5996814029073,147.2173096615232,148.44281334152436,55020900,AAPL
2021-11-09,147.8545684814453,148.46241353148417,147.1192662590711,147.2565220755238,56787900,AAPL
2021-11-10,145.0211944580078,147.18789143862284,144.9525740344218,147.080046521764,65187100,AAPL
2021-11-11,144.9722137451172,146.50164031557918,144.785934746962,146.04086458299184,41000000,AAPL
2021-11-12,147.05064392089844,147.45259776115682,144.58982294106508,145.52120275202367,63804000,AAPL
